trr_id,weapon_type,weapon_type_description,firearm_make,firearm_model,firearm_barrel_length,firearm_caliber,total_number_of_shots,firearm_reloaded,number_of_catdridge_reloaded,handgun_worn_type,handgun_drawn_type,method_used_to_reload,sight_used,protective_cover_used,discharge_distance,object_struck_of_discharge,discharge_position
87201,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87207,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87208,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87210,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87221,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87224,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87249,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87273,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87274,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87284,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87327,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",17,4, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,10-15FT,PERSON,STANDING
87346,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87365,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
87390,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87400,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
87404,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87413,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87417,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87418,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87418,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87419,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87421,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
87449,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87465,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87472,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87493,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87516,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87536,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",G17,5, 9 MM,3.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,DOOR FRAME,05-10FT,PERSON,STANDING
87545,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87550,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87552,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87560,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87564,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87565,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87567,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87579,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87583,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87609,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87627,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87648,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87662,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87673,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87676,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87687,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87695,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87712,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87719,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87724,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87743,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87744,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87763,SEMI-AUTO PISTOL,,"F.I. INDUSTRIES(FORMERLY) --US-- (BERETTA USA CORP,BRONCO)",92D,4, 9 MM,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,OVER 15FT,UNKNOWN,STANDING
87769,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87800,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87818,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",21,4,45 CAL,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,0-5FT,OBJECT,STANDING
87828,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87838,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87852,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87872,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87901,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87903,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87906,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87909,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87914,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87927,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87928,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87930,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87949,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87952,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87954,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
87964,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87981,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
87983,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88003,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88011,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4.4, 9 MM,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,Yes,NONE,0-5FT,OBJECT,STANDING
88017,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88035,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88037,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88064,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",17,4.5, 9 MM,4.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,05-10FT,PERSON,STANDING
88068,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88069,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88077,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",42,1 INCH,380 ACP,7.0,No,,OTHER (SPECIFY),STRONG SIDE DRAW,,Yes,NONE,05-10FT,PERSON,STANDING
88083,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88098,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",M&P,3.5,40 S&W,1.0,No,0.0,LEFT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,NONE,0-5FT,OBJECT,STANDING
88099,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4.4, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,HOLSTER,10-15FT,UNKNOWN,STANDING
88116,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88197,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88205,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88224,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88246,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88261,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88277,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88278,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88281,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88284,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88293,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88308,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88322,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",17,4.49, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,,10-15FT,UNKNOWN,STANDING
88323,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",21,4.5,45 CAL,3.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,,10-15FT,UNKNOWN,STANDING
88333,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88335,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88339,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",M&P,4.5, 9 MM,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,DEFENSIVE TACTICS,05-10FT,PERSON,STANDING
88344,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88346,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88358,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88366,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88368,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88379,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88387,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88391,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88395,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88417,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88430,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88431,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88483,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88505,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88508,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88513,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88518,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88530,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88560,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88561,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88585,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",17,3, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,0-5FT,OBJECT,STANDING
88616,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88626,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88639,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88642,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88650,SEMI-AUTO PISTOL,,SPRINGFIELD ARMORY M1A,XD,4,40 S&W,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,0-5FT,PERSON,OTHER (SPECIFY)
88654,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88664,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88674,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88725,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88731,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88748,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88785,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88791,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88799,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88854,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88875,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88901,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88919,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
88954,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
88974,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P220,4.4,45 CAL,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,MOVEMENT,0-5FT,PERSON,STANDING
88975,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",30,4,45 CAL,3.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,MOVEMENT ,0-5FT,PERSON,STANDING
88977,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89004,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89008,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89025,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89025,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89038,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89041,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89045,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89045,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89078,SEMI-AUTO PISTOL,,SPRINGFIELD ARMORY M1A,XD,5,40 S&W,4.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,Yes,DNA,0-5FT,PERSON,STANDING
89079,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,4, 9 MM,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,DNA,0-5FT,PERSON,STANDING
89155,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89158,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89175,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89175,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89176,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89200,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89205,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89212,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89215,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89233,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89273,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89282,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89321,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89347,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89348,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89359,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89368,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89390,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89394,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89423,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89423,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89445,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89488,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89505,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89514,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89533,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89565,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89571,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89572,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89580,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89582,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89590,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89593,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89598,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89604,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89657,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89676,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89712,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89743,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89743,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89746,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P229,3.9, 9 MM,2.0,No,,LEFT SIDE (WAIST),STRONG SIDE DRAW,,No,NO,OVER 15FT,OBJECT,STANDING
89754,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89755,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
89756,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89758,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89769,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89796,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89797,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89799,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89842,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89844,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89855,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89896,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89937,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
89938,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89940,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",30,3.75,45 CAL,11.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,NONE,No,NONE,05-10FT,PERSON,STANDING
89942,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P229,4, 9 MM,4.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,VEHICLE,10-15FT,PERSON,SITTING
89944,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89946,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89991,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
89993,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90001,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90019,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90020,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90054,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90055,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90057,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90060,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90062,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90111,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90117,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90118,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90120,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90133,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90155,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90184,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90207,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",M&P,4, 9 MM,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,SQUAD CAR,OVER 15FT,PERSON,SITTING
90211,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90229,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90230,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90231,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",22,4,40 S&W,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,TREE,05-10FT,OBJECT,STANDING
90235,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90241,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",42,"3""",380 ACP,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,DNA,0-5FT,OBJECT,STANDING
90243,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90245,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90264,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90287,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90291,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90297,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90307,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90325,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90327,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90335,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90340,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90342,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90346,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
90351,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90365,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90380,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90389,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90400,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90417,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90420,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90421,RIFLE,,COLT  --US--,AR15,16,223/5.56,9.0,No,,RIGHT SIDE (WAIST),OTHER (SPECIFY),,No,NONE,0-5FT,OBJECT,STANDING
90425,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90427,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,"4""", 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,NONE,0-5FT,PERSON,STANDING
90428,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90438,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90450,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90483,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90489,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90490,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90541,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90542,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90566,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,220,4,45 CAL,3.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,0-5FT,OBJECT,STANDING
90571,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90573,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90576,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90608,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90625,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90635,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90641,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90664,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90674,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90682,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90685,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90698,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90699,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90701,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90702,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90703,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90704,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90711,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90725,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90729,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",M&P,4.25, 9 MM,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,Yes,NONE,OVER 15FT,UNKNOWN,STANDING
90730,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P229,4, 9 MM,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,Yes,YES,OVER 15FT,OBJECT,STANDING
90744,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90775,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90832,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90836,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
90836,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90837,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
90837,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90840,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
90852,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90870,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90881,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
90885,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90890,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90908,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
90914,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90916,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
90919,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90923,TASER (DRIVE STUN MODE),,,,,,,,,,,,,,,,
90923,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90951,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90967,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90970,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90984,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
90986,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
91004,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
91007,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91043,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
91045,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91113,SEMI-AUTO PISTOL,,SPRINGFIELD ARMORY M1A,XD45,4,45 CAL,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,Yes,BULLET PROOF VEST,10-15FT,UNKNOWN,STANDING
91133,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91157,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91158,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91164,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91169,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91201,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91211,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
91218,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
