trr_id,weapon_type,firearm_caliber,weapon_description
96198,OTHER (SPECIFY),,STRUCK PO WITH CRUTCHES
96199,VERBAL THREAT (ASSAULT),,
96208,FIREARM - SEMI-AUTOMATIC,40 S&W,
96209,FIREARM - SEMI-AUTOMATIC,40 S&W,
96214,HANDS/FISTS,,
96218,FIREARM - SEMI-AUTOMATIC,25 ACP,
96221,BLUNT INSTRUMENT,,
96222,OTHER (SPECIFY),,NUNCHUCKS
96224,HANDS/FISTS,,
96224,OTHER (SPECIFY),,NUNCHUCKS
96224,VERBAL THREAT (ASSAULT),,
96225,BLUNT INSTRUMENT,,NUMCHUCKS
96226,OTHER (SPECIFY),,MOBILE PHONE AND BATTERY PACK
96227,BLUNT INSTRUMENT,,NUMCHUCKS
96227,OTHER (SPECIFY),,NUMCHUCKS
96228,OTHER (SPECIFY),,AGGRAVTED ASSAULT WITH MOBILE PHONE AND BATTERY PACK CHARGER
96228,OTHER (SPECIFY),,MOBILE PHONE AND BATTERY PACK CHARGER
96233,FEET,,
96233,HANDS/FISTS,,
96240,VERBAL THREAT (ASSAULT),,
96242,HANDS/FISTS,,
96243,OTHER (SPECIFY),,PUSHED OFFICER 
96244,"MOUTH (SPIT,BITE,ETC)",,
96244,OTHER (SPECIFY),,SPIT
96250,OTHER (SPECIFY),,HAD KNIFE IN HAND AND REFUSED TO DROP IT WITH COMMAND
96251,KNIFE/OTHER CUTTING INSTRUMENT,,
96251,OTHER (SPECIFY),,HAD KNIFE IN HAND REFUSING TO DROP UPON COMMAND.
96253,OTHER (SPECIFY),,ELBOW STRIKE TO OFFICER
96258,OTHER (SPECIFY),,APPROACHED R/O WITH BALLED FISTS IN AN AGGRESIVE MANNER
96260,OTHER (SPECIFY),,SUBJECT THREW HIS CHEST/SHOULDER INTO R/O.
96260,VERBAL THREAT (ASSAULT),,
96261,HANDS/FISTS,,
96264,HANDS/FISTS,,
96266,FEET,,
96269,HANDS/FISTS,,
96271,HANDS/FISTS,,
96274,"MOUTH (SPIT,BITE,ETC)",,
96285,VERBAL THREAT (ASSAULT),,
96286,HANDS/FISTS,,
96286,VERBAL THREAT (ASSAULT),,
96287,HANDS/FISTS,,
96287,VERBAL THREAT (ASSAULT),,
96290,HANDS/FISTS,,
96290,OTHER (SPECIFY),,ATTEMPT HEAD BUTT
96290,VERBAL THREAT (ASSAULT),,
96291,FEET,,
96291,HANDS/FISTS,,
96292,FEET,,
96292,HANDS/FISTS,,
96293,HANDS/FISTS,,
96296,FEET,,
96299,"MOUTH (SPIT,BITE,ETC)",,
96300,"MOUTH (SPIT,BITE,ETC)",,
96300,OTHER (SPECIFY),,SPIT ON OFFICERS FACE
96301,KNIFE/OTHER CUTTING INSTRUMENT,,
96302,HANDS/FISTS,,
96306,HANDS/FISTS,,
96308,HANDS/FISTS,,
96310,FIREARM - SEMI-AUTOMATIC, 9 MM,
96311,FIREARM - SEMI-AUTOMATIC, 9 MM,
96315,FIREARM - SEMI-AUTOMATIC, 9 MM,
96317,FIREARM - SEMI-AUTOMATIC,40 S&W,
96324,HANDS/FISTS,,
96327,HANDS/FISTS,,
96327,VERBAL THREAT (ASSAULT),,
96330,HANDS/FISTS,,
96331,HANDS/FISTS,,
96331,OTHER (SPECIFY),,"STATED ""ILL FUCK YOU UP"""
96331,VERBAL THREAT (ASSAULT),,
96332,HANDS/FISTS,,
96332,OTHER (SPECIFY),,POINTING FINGER IN FACE AND CHEST  
96332,VERBAL THREAT (ASSAULT),,
96337,HANDS/FISTS,,
96342,FEET,,
96342,"MOUTH (SPIT,BITE,ETC)",,
96342,VERBAL THREAT (ASSAULT),,
96343,FEET,,
96343,HANDS/FISTS,,
96344,FEET,,
96344,HANDS/FISTS,,
96345,HANDS/FISTS,,
96346,VERBAL THREAT (ASSAULT),,
96347,HANDS/FISTS,,
96347,"MOUTH (SPIT,BITE,ETC)",,
96347,VERBAL THREAT (ASSAULT),,
96353,OTHER (SPECIFY),,SUBJECT SWUNG WOODEN STICK AND METAL POLE
96354,OTHER (SPECIFY),,SUBJECT SWUNG A  WOODEN STICK AND METAL POLE
96358,BLUNT INSTRUMENT,,METAL POLE AND WOODEN STICK
96358,OTHER (SPECIFY),,SUBJECT SWUNG WOODEN STICK AND METAL POLE AT R/O
96359,BLUNT INSTRUMENT,,"1 WOOD STICK, 1 METAL POLE"
96359,VERBAL THREAT (ASSAULT),,
96361,BLUNT INSTRUMENT,,"1 WOOD STICK, 1 METAL POLE"
96361,VERBAL THREAT (ASSAULT),,
96366,"MOUTH (SPIT,BITE,ETC)",,
96367,"MOUTH (SPIT,BITE,ETC)",,
96367,VERBAL THREAT (ASSAULT),,
96368,OTHER (SPECIFY),,R/O WAS SHOVED
96373,HANDS/FISTS,,
96380,VERBAL THREAT (ASSAULT),,
96381,VERBAL THREAT (ASSAULT),,
96382,"MOUTH (SPIT,BITE,ETC)",,
96384,FEET,,
96384,HANDS/FISTS,,
96384,OTHER (SPECIFY),,SHOVED WITH SHOULDER
96384,VERBAL THREAT (ASSAULT),,
96385,HANDS/FISTS,,
96385,OTHER (SPECIFY),,THREATENED TO KILL R/O'S
96385,VERBAL THREAT (ASSAULT),,
96386,HANDS/FISTS,,
96386,OTHER (SPECIFY),,THREATENED TO KILL R/O'S AND FAMILY AND EMS
96386,VERBAL THREAT (ASSAULT),,
96389,OTHER (SPECIFY),,ELBOW TO FACE
96392,OTHER (SPECIFY),,PUSHED R/O
96395,HANDS/FISTS,,
96416,HANDS/FISTS,,
96416,OTHER (SPECIFY),,AGGRESSIVE STANCE
96419,FEET,,
96419,HANDS/FISTS,,
96419,VERBAL THREAT (ASSAULT),,
96421,FEET,,
96421,HANDS/FISTS,,
96421,VERBAL THREAT (ASSAULT),,
96428,HANDS/FISTS,,
96430,FEET,,
96431,HANDS/FISTS,,
96438,"MOUTH (SPIT,BITE,ETC)",,
96442,FIREARM - SEMI-AUTOMATIC,OTHER,
96443,FIREARM - SEMI-AUTOMATIC,OTHER,
96444,FEET,,
96444,OTHER (SPECIFY),,KICKING
96448,OTHER (SPECIFY),,BLUNT FORCE WITH BODY
47725,VERBAL THREAT (ASSAULT),,
47727,FEET,,
47735,FEET,,
47735,OTHER (SPECIFY),,ATTEMPT TO KICK OFFICER
47740,HANDS/FISTS,,
47741,BLUNT INSTRUMENT,,
47741,VERBAL THREAT (ASSAULT),,
47742,BLUNT INSTRUMENT,,
47743,BLUNT INSTRUMENT,,
47743,VERBAL THREAT (ASSAULT),,
47745,KNIFE/OTHER CUTTING INSTRUMENT,,
47745,VERBAL THREAT (ASSAULT),,
47746,KNIFE/OTHER CUTTING INSTRUMENT,,
47749,"MOUTH (SPIT,BITE,ETC)",,
47753,FIREARM - REVOLVER, 38 CAL,
47753,HANDS/FISTS,,
47753,VERBAL THREAT (ASSAULT),,
47758,VERBAL THREAT (ASSAULT),,
47759,OTHER (SPECIFY),,ADVANCED TOWARD OFFICER
47759,VERBAL THREAT (ASSAULT),,
47762,OTHER (SPECIFY),UNKNOWN,UKNOWN
47765,OTHER (SPECIFY),UNKNOWN,UNKNOWN
47767,HANDS/FISTS,,
47776,OTHER (SPECIFY),,APPROACHED WITH FISTS CLINCHED AS IF TO COMMIT A BATTEY
47778,HANDS/FISTS,,
47780,HANDS/FISTS,,
47783,OTHER (SPECIFY),,ATTEMPTED TO STRIKE OFFICER IN FACE
47785,OTHER (SPECIFY),,ASP
47791,VERBAL THREAT (ASSAULT),,
47800,VERBAL THREAT (ASSAULT),,
47802,FEET,,
47802,HANDS/FISTS,,
47810,VERBAL THREAT (ASSAULT),,
47820,VEHICLE - ATTEMPTED TO STRIKE OFFICER WITH VEHICLE,,
47821,VEHICLE - ATTEMPTED TO STRIKE OFFICER WITH VEHICLE,,
47822,VEHICLE - ATTEMPTED TO STRIKE OFFICER WITH VEHICLE,,
47826,FEET,,
47830,FEET,,
47846,OTHER (SPECIFY),,THE OFFENDER PUSHED THE OFFICER INTO A WALL WHILE PROCESSING
47851,HANDS/FISTS,,
47851,VERBAL THREAT (ASSAULT),,
47852,HANDS/FISTS,,
47852,VERBAL THREAT (ASSAULT),,
47853,FIREARM - REVOLVER,32 CAL,
47853,HANDS/FISTS,,
47853,OTHER (SPECIFY),,ELBOW STRIKES
47854,HANDS/FISTS,,
47855,FEET,,
47855,HANDS/FISTS,,
47855,VERBAL THREAT (ASSAULT),,
47858,HANDS/FISTS,,
47859,HANDS/FISTS,,
47859,OTHER (SPECIFY),,THREW URINE AT R/O
47859,VERBAL THREAT (ASSAULT),,
47861,HANDS/FISTS,,
47862,HANDS/FISTS,,
47863,OTHER (SPECIFY),,PUSHED P.O. INTO CONCRETE WALL
47864,FEET,,
47864,HANDS/FISTS,,
47866,HANDS/FISTS,,
47866,OTHER (SPECIFY),,THREW URINE ON R/O
47866,VERBAL THREAT (ASSAULT),,
47868,FIREARM - SEMI-AUTOMATIC,45 CAL,
47870,HANDS/FISTS,,
47870,VERBAL THREAT (ASSAULT),,
47876,OTHER (SPECIFY),,POLICE VEHICLE RAMMED
47876,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
47878,FEET,,
47878,HANDS/FISTS,,
47883,KNIFE/OTHER CUTTING INSTRUMENT,,
47884,KNIFE/OTHER CUTTING INSTRUMENT,,
47884,OTHER (SPECIFY),,ELBOW
47885,KNIFE/OTHER CUTTING INSTRUMENT,,
47886,VERBAL THREAT (ASSAULT),,
47905,FEET,,
47905,HANDS/FISTS,,
47905,VERBAL THREAT (ASSAULT),,
47906,HANDS/FISTS,,
47926,HANDS/FISTS,,
47927,HANDS/FISTS,,
47928,"MOUTH (SPIT,BITE,ETC)",,
47930,"MOUTH (SPIT,BITE,ETC)",,
47930,VERBAL THREAT (ASSAULT),,
47932,VERBAL THREAT (ASSAULT),,
47935,OTHER (SPECIFY),,SHOVED
47936,OTHER (SPECIFY),,AGGESSIVE ACTIONS
47940,HANDS/FISTS,,
47941,FIREARM - SEMI-AUTOMATIC, 9 MM,STAINLESS STEEL
47941,HANDS/FISTS,,
47948,FEET,,
47948,HANDS/FISTS,,
47948,"MOUTH (SPIT,BITE,ETC)",,
47956,FEET,,
47961,VERBAL THREAT (ASSAULT),,
47962,FIREARM - REVOLVER,357 MAG,
47963,FIREARM - REVOLVER,357 MAG,
47966,FEET,,
47966,HANDS/FISTS,,
47967,FEET,,
47967,HANDS/FISTS,,
47976,"MOUTH (SPIT,BITE,ETC)",,
47978,VERBAL THREAT (ASSAULT),,
47979,VERBAL THREAT (ASSAULT),,
47982,HANDS/FISTS,,
47982,"MOUTH (SPIT,BITE,ETC)",,
47982,VERBAL THREAT (ASSAULT),,
47986,FEET,,
47986,HANDS/FISTS,,
47986,VERBAL THREAT (ASSAULT),,
47988,FEET,,
47988,HANDS/FISTS,,
47990,FEET,,
47990,FIREARM - SEMI-AUTOMATIC,45 CAL,
47990,HANDS/FISTS,,
47992,FEET,,
47992,FIREARM - SEMI-AUTOMATIC, 45 ACP,
47992,HANDS/FISTS,,
47992,OTHER (SPECIFY),,OFF. INTENTIONALLYSTRUCK A MARKED CPD SQUAD W/ MEMBER INSIDE
47993,FEET,,
47993,FIREARM - SEMI-AUTOMATIC,45 CAL,
47993,HANDS/FISTS,,
47997,VERBAL THREAT (ASSAULT),,
47999,HANDS/FISTS,,
47999,"MOUTH (SPIT,BITE,ETC)",,
47999,VERBAL THREAT (ASSAULT),,
48002,OTHER (SPECIFY),,VEHICLE
48002,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48012,VERBAL THREAT (ASSAULT),,
48016,VERBAL THREAT (ASSAULT),,
48024,OTHER (SPECIFY),,ATT. TO OBTAIN BOX CUTTER FROM HIS POCKET
48024,OTHER (SPECIFY),,BOX CUTTER
48026,KNIFE/OTHER CUTTING INSTRUMENT,,BLACK/GREY IN COLOR
48026,OTHER (SPECIFY),,ATTEMPTED TO OBTAIN BOX CUTTER FROM HIS POCKET
48026,OTHER (SPECIFY),,BOX CUTTER
48027,HANDS/FISTS,,
48030,FIREARM - SEMI-AUTOMATIC,UNKNOWN,BLUE STEEL
48032,FIREARM - SEMI-AUTOMATIC,UNKNOWN,BLUE STEEL
48032,VEHICLE - ATTEMPTED TO STRIKE OFFICER WITH VEHICLE,,
48034,HANDS/FISTS,,
48042,HANDS/FISTS,,
48042,VERBAL THREAT (ASSAULT),,
48044,VERBAL THREAT (ASSAULT),,
48045,HANDS/FISTS,,
48045,VERBAL THREAT (ASSAULT),,
48050,HANDS/FISTS,,
48051,HANDS/FISTS,,
48051,VERBAL THREAT (ASSAULT),,
48066,HANDS/FISTS,,
48068,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48076,BLUNT INSTRUMENT,,
48076,HANDS/FISTS,,
48084,OTHER (SPECIFY),,PUSHED SGT WITH CHEST
48085,VERBAL THREAT (ASSAULT),,
48087,FEET,,
48090,HANDS/FISTS,,
48091,HANDS/FISTS,,
48094,HANDS/FISTS,,
48108,FIREARM - SEMI-AUTOMATIC,380 ACP,
48111,VERBAL THREAT (ASSAULT),,
48116,HANDS/FISTS,,
48121,HANDS/FISTS,,
48122,HANDS/FISTS,,
48124,OTHER (SPECIFY),,PUSHED WITH OPEN HANDS
48127,"MOUTH (SPIT,BITE,ETC)",,
48129,HANDS/FISTS,,
48129,VERBAL THREAT (ASSAULT),,
48132,FEET,,
48132,HANDS/FISTS,,
48140,FEET,,
48140,HANDS/FISTS,,
48140,VERBAL THREAT (ASSAULT),,
48141,HANDS/FISTS,,
48142,"MOUTH (SPIT,BITE,ETC)",,
48144,"MOUTH (SPIT,BITE,ETC)",,
48144,VERBAL THREAT (ASSAULT),,
48146,HANDS/FISTS,,
48156,FIREARM - RIFLE,7.62,
48160,FEET,,
48160,HANDS/FISTS,,
48160,VERBAL THREAT (ASSAULT),,
48163,HANDS/FISTS,,
48163,VERBAL THREAT (ASSAULT),,
48177,FIREARM - SEMI-AUTOMATIC,22 SHORT,
48184,HANDS/FISTS,,
48184,VERBAL THREAT (ASSAULT),,
48185,FIREARM - SEMI-AUTOMATIC,22 SHORT,
48187,KNIFE/OTHER CUTTING INSTRUMENT,,
48190,HANDS/FISTS,,
48190,"MOUTH (SPIT,BITE,ETC)",,
48190,OTHER (SPECIFY),,WRENCH
48191,HANDS/FISTS,,
48191,KNIFE/OTHER CUTTING INSTRUMENT,,
48191,OTHER (SPECIFY),,SWUNG SCISSORS AT OFFICERS
48192,BLUNT INSTRUMENT,,PLIERS
48192,HANDS/FISTS,,
48192,"MOUTH (SPIT,BITE,ETC)",,
48192,OTHER (SPECIFY),,SWINGING PLIERS
48198,"MOUTH (SPIT,BITE,ETC)",,
48204,HANDS/FISTS,,
48204,OTHER (SPECIFY),,WEAPON IMPLIED
48216,FEET,,
48222,HANDS/FISTS,,
48230,FIREARM - SEMI-AUTOMATIC, 9 MM,
48233,"MOUTH (SPIT,BITE,ETC)",,
48239,HANDS/FISTS,,
48243,BLUNT INSTRUMENT,,PIPE
48243,KNIFE/OTHER CUTTING INSTRUMENT,,KNIFE
48248,FIREARM - SEMI-AUTOMATIC, 9 MM,
48250,HANDS/FISTS,,
48250,OTHER (SPECIFY),,BEAR HUGGED OFFICERS.
48253,BLUNT INSTRUMENT,,PIPE
48253,KNIFE/OTHER CUTTING INSTRUMENT,,KNIFE
48254,HANDS/FISTS,,
48255,BLUNT INSTRUMENT,,PIPE
48255,KNIFE/OTHER CUTTING INSTRUMENT,,KNIFE
48256,HANDS/FISTS,,
48258,HANDS/FISTS,,
48260,HANDS/FISTS,,
48268,VERBAL THREAT (ASSAULT),,
48269,HANDS/FISTS,,
48269,VERBAL THREAT (ASSAULT),,
48270,VERBAL THREAT (ASSAULT),,
48274,FEET,,
48274,HANDS/FISTS,,
48274,VERBAL THREAT (ASSAULT),,
48275,OTHER (SPECIFY),,KICKED R/O IN RIGHT ARM
48276,OTHER (SPECIFY),,KICKED R/O IN CHEST 
48277,FEET,,
48277,HANDS/FISTS,,
48277,VERBAL THREAT (ASSAULT),,
48284,FEET,,
48284,HANDS/FISTS,,
48292,HANDS/FISTS,,
48292,VERBAL THREAT (ASSAULT),,
48294,HANDS/FISTS,,
48294,VERBAL THREAT (ASSAULT),,
48296,HANDS/FISTS,,
48296,VERBAL THREAT (ASSAULT),,
48302,HANDS/FISTS,,
48304,HANDS/FISTS,,
48304,VERBAL THREAT (ASSAULT),,
48316,HANDS/FISTS,,
48320,FEET,,
48328,HANDS/FISTS,,
48330,HANDS/FISTS,,
48330,VERBAL THREAT (ASSAULT),,
48331,FEET,,
48331,HANDS/FISTS,,
48331,VERBAL THREAT (ASSAULT),,
48332,FEET,,
48332,HANDS/FISTS,,
48332,"MOUTH (SPIT,BITE,ETC)",,
48332,VERBAL THREAT (ASSAULT),,
48335,HANDS/FISTS,,
48335,VERBAL THREAT (ASSAULT),,
48356,FEET,,
48356,HANDS/FISTS,,
48356,VERBAL THREAT (ASSAULT),,
48358,HANDS/FISTS,,
48358,VERBAL THREAT (ASSAULT),,
48364,"MOUTH (SPIT,BITE,ETC)",,
48370,VERBAL THREAT (ASSAULT),,
48376,HANDS/FISTS,,
48376,VERBAL THREAT (ASSAULT),,
48378,OTHER (SPECIFY),,GRABBED DUTY BELT
48379,HANDS/FISTS,,
48384,FEET,,
48394,HANDS/FISTS,,
48395,VERBAL THREAT (ASSAULT),,
48396,VERBAL THREAT (ASSAULT),,
48397,HANDS/FISTS,,
48397,KNIFE/OTHER CUTTING INSTRUMENT,,BOX CUTTER
48397,VERBAL THREAT (ASSAULT),,
48400,KNIFE/OTHER CUTTING INSTRUMENT,,
48401,VERBAL THREAT (ASSAULT),,
48414,HANDS/FISTS,,
48414,VERBAL THREAT (ASSAULT),,
48422,OTHER (SPECIFY),,PIT BULL ATTACK
48426,FEET,,
48428,FEET,,
48440,VERBAL THREAT (ASSAULT),,
48452,HANDS/FISTS,,
48452,OTHER (SPECIFY),,OFFENDER STRUCK R/O IN THE FACE WITH AN OPEN HAND
48456,HANDS/FISTS,,
48456,VERBAL THREAT (ASSAULT),,
48457,VERBAL THREAT (ASSAULT),,
48458,HANDS/FISTS,,
48468,FEET,,
48468,HANDS/FISTS,,
48468,VERBAL THREAT (ASSAULT),,
48472,HANDS/FISTS,,
48480,HANDS/FISTS,,
48486,HANDS/FISTS,,
48490,HANDS/FISTS,,
48490,VERBAL THREAT (ASSAULT),,
48491,HANDS/FISTS,,
48502,OTHER (SPECIFY),,CHARGED OFICER
48503,FEET,,
48503,HANDS/FISTS,,
48503,VERBAL THREAT (ASSAULT),,
48505,VERBAL THREAT (ASSAULT),,
48508,HANDS/FISTS,,
48510,FEET,,
48510,HANDS/FISTS,,
48510,VERBAL THREAT (ASSAULT),,
48516,FEET,,
48520,HANDS/FISTS,,
48525,HANDS/FISTS,,
48528,FEET,,
48528,HANDS/FISTS,,
48530,HANDS/FISTS,,
48532,"MOUTH (SPIT,BITE,ETC)",,
48532,VERBAL THREAT (ASSAULT),,
48542,"MOUTH (SPIT,BITE,ETC)",,
48542,OTHER (SPECIFY),,SUBJECT ATTEMPTED TO BITE P.O. SYKES
48544,"MOUTH (SPIT,BITE,ETC)",,
48546,VERBAL THREAT (ASSAULT),,
48547,VERBAL THREAT (ASSAULT),,
48548,VERBAL THREAT (ASSAULT),,
48550,VERBAL THREAT (ASSAULT),,
48552,HANDS/FISTS,,
48553,HANDS/FISTS,,
48554,OTHER (SPECIFY),,BOTTEL
48556,FEET,,
48556,HANDS/FISTS,,
48559,OTHER (SPECIFY),,ELBOW
48560,HANDS/FISTS,,
48562,OTHER (SPECIFY),,PUSHED A/O WITH BOTH ARMS
48564,FEET,,
48564,HANDS/FISTS,,
48573,FEET,,
48573,HANDS/FISTS,,
48576,HANDS/FISTS,,
48576,VERBAL THREAT (ASSAULT),,
48577,HANDS/FISTS,,
48577,VERBAL THREAT (ASSAULT),,
48580,OTHER (SPECIFY),,"BLUE NYLON LANYARD W/TWO PIECES OF METAL,KEY, AND CAMARA"
48581,VERBAL THREAT (ASSAULT),,
48588,OTHER (SPECIFY),,AUTOMOBILE
48588,VEHICLE - ATTEMPTED TO STRIKE OFFICER WITH VEHICLE,,
48588,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48590,HANDS/FISTS,,
48593,OTHER (SPECIFY),,AUTOMOBILE
48594,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48600,HANDS/FISTS,,
48607,FIREARM - SEMI-AUTOMATIC,380 ACP,
48608,FIREARM - SEMI-AUTOMATIC, 9 MM,
48608,OTHER (SPECIFY),,LOWERED SHOULDER/CHARGED
48617,HANDS/FISTS,,
48618,HANDS/FISTS,,
48620,OTHER (SPECIFY),,THREW OWN URINE ON OFFICER
48620,OTHER (SPECIFY),,URINE
48621,OTHER (SPECIFY),,ATTEMPT TO THROW URINE ON R/O
48621,OTHER (SPECIFY),,URINE
48636,FIREARM - SEMI-AUTOMATIC,UNKNOWN,
48638,"MOUTH (SPIT,BITE,ETC)",,
48642,OTHER (SPECIFY),OTHER,VEHICLE
48642,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48644,OTHER (SPECIFY),,VEHICLE
48644,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48658,OTHER (SPECIFY),,AGGRESSIVE MANNER - CLENCHED FIST
48658,VERBAL THREAT (ASSAULT),,
48664,HANDS/FISTS,,
48668,VERBAL THREAT (ASSAULT),,
48676,OTHER (SPECIFY),22 SHORT,2-SHOT DERRINGER
48678,OTHER (SPECIFY),,POINTED HANDGUN AT MEMBER
48679,OTHER (SPECIFY),,POINTED HANDGUN AT MEMBER
48680,VERBAL THREAT (ASSAULT),,
48682,"MOUTH (SPIT,BITE,ETC)",,
48688,"MOUTH (SPIT,BITE,ETC)",,
48693,HANDS/FISTS,,
48693,OTHER (SPECIFY),,PUSHED OFFICER
48694,HANDS/FISTS,,
48694,OTHER (SPECIFY),,PUSHED OFFICER W/ BOTH HANDS
48700,OTHER (SPECIFY),,FACED OFFICER AS TO DRAW WEAPON
48708,VERBAL THREAT (ASSAULT),,
48709,VERBAL THREAT (ASSAULT),,
48710,VERBAL THREAT (ASSAULT),,
48712,HANDS/FISTS,,
48715,OTHER (SPECIFY),,PUSHED OPEN HANDS
48716,FEET,,
48716,HANDS/FISTS,,
48723,HANDS/FISTS,,
48723,OTHER (SPECIFY),,PUSHED WITH HANDS
48726,HANDS/FISTS,,
48735,HANDS/FISTS,,
48735,OTHER (SPECIFY),,FLAILING 
48740,HANDS/FISTS,,
48744,HANDS/FISTS,,
48750,HANDS/FISTS,,
48751,VERBAL THREAT (ASSAULT),,
48753,HANDS/FISTS,,
48754,FEET,,
48754,"MOUTH (SPIT,BITE,ETC)",,
48754,OTHER (SPECIFY),,KICKED AND SPAT
48759,HANDS/FISTS,,
48759,OTHER (SPECIFY),,FIST
48760,HANDS/FISTS,,
48768,VERBAL THREAT (ASSAULT),,
48770,VERBAL THREAT (ASSAULT),,
48772,OTHER (SPECIFY),,HANDS
48776,HANDS/FISTS,,
48786,HANDS/FISTS,,
48788,HANDS/FISTS,,
48794,VERBAL THREAT (ASSAULT),,
48795,HANDS/FISTS,,
48795,"MOUTH (SPIT,BITE,ETC)",,
48795,VERBAL THREAT (ASSAULT),,
48796,VERBAL THREAT (ASSAULT),,
48800,VERBAL THREAT (ASSAULT),,
48802,FEET,,
48802,HANDS/FISTS,,
48804,FEET,,
48804,HANDS/FISTS,,
48812,FEET,,
48812,HANDS/FISTS,,
48812,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48813,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48814,VEHICLE - OFFICER STRUCK WITH VEHICLE,,
48818,HANDS/FISTS,,
48836,KNIFE/OTHER CUTTING INSTRUMENT,,
48838,KNIFE/OTHER CUTTING INSTRUMENT,,
48839,FEET,,
48839,HANDS/FISTS,,
48842,FEET,,
48842,HANDS/FISTS,,
48844,HANDS/FISTS,,
48848,HANDS/FISTS,,
48854,VERBAL THREAT (ASSAULT),,
48872,HANDS/FISTS,,
48872,OTHER (SPECIFY),,BOTTLE
48873,OTHER (SPECIFY),,BOTTLE
48876,HANDS/FISTS,,
48877,OTHER (SPECIFY),OTHER,TOY PLASTIC HAND GUN
48878,FIREARM - SHOTGUN,12 GA,
48883,KNIFE/OTHER CUTTING INSTRUMENT,,
48884,FEET,,
48890,HANDS/FISTS,,
48890,VERBAL THREAT (ASSAULT),,
48892,HANDS/FISTS,,
48892,VERBAL THREAT (ASSAULT),,
48894,OTHER (SPECIFY),,GRABBED OFFICER'S WEAPON
48897,VERBAL THREAT (ASSAULT),,
48898,VERBAL THREAT (ASSAULT),,
48900,FEET,,
48900,HANDS/FISTS,,
48901,HANDS/FISTS,,
48903,FEET,,
48903,HANDS/FISTS,,
48909,HANDS/FISTS,,
48910,HANDS/FISTS,,
48910,VERBAL THREAT (ASSAULT),,
48911,HANDS/FISTS,,
48911,VERBAL THREAT (ASSAULT),,
48912,FEET,,
48912,HANDS/FISTS,,
48914,"MOUTH (SPIT,BITE,ETC)",,
48916,VERBAL THREAT (ASSAULT),,
48920,HANDS/FISTS,,
48920,VERBAL THREAT (ASSAULT),,
48922,FIREARM - SEMI-AUTOMATIC,380 ACP,
48922,OTHER (SPECIFY),,HEADBUTT
48926,HANDS/FISTS,,
48928,FEET,,
48928,HANDS/FISTS,,
48928,"MOUTH (SPIT,BITE,ETC)",,
48928,OTHER (SPECIFY),,STRUCK P.O. K. LINDSAY
48928,VERBAL THREAT (ASSAULT),,
48929,FEET,,
48929,HANDS/FISTS,,
48929,"MOUTH (SPIT,BITE,ETC)",,
48929,VERBAL THREAT (ASSAULT),,
48930,FEET,,
48930,HANDS/FISTS,,
48930,"MOUTH (SPIT,BITE,ETC)",,
48930,VERBAL THREAT (ASSAULT),,
48931,OTHER (SPECIFY),,PUSHED BODY TOWARDS P.O. LYNCH AND SWUNG HEAD VIOLENTLY     
48934,"MOUTH (SPIT,BITE,ETC)",,
48934,VERBAL THREAT (ASSAULT),,
48935,VERBAL THREAT (ASSAULT),,
48938,FEET,,
48938,OTHER (SPECIFY),,KICKED R/O
48940,HANDS/FISTS,,
48940,OTHER (SPECIFY),,THREW CUP
48940,VERBAL THREAT (ASSAULT),,
48941,HANDS/FISTS,,
48942,HANDS/FISTS,,
48945,HANDS/FISTS,,
48945,OTHER (SPECIFY),,MADE FIST/COCKED ARM BACK
48946,FIREARM - SEMI-AUTOMATIC, 9 MM,
48951,HANDS/FISTS,,
48951,VERBAL THREAT (ASSAULT),,
48953,HANDS/FISTS,,
48953,OTHER (SPECIFY),,CLOSED IRON GATE ON PO
48953,VERBAL THREAT (ASSAULT),,
48954,VERBAL THREAT (ASSAULT),,
48960,HANDS/FISTS,,
48960,VERBAL THREAT (ASSAULT),,
48967,VERBAL THREAT (ASSAULT),,
48974,OTHER (SPECIFY),,HAMMER
48979,"MOUTH (SPIT,BITE,ETC)",,
48980,"MOUTH (SPIT,BITE,ETC)",,
48982,FEET,,
48982,HANDS/FISTS,,
48984,FIREARM - SEMI-AUTOMATIC,380 ACP,
48987,FEET,,
48987,"MOUTH (SPIT,BITE,ETC)",,
48988,HANDS/FISTS,,
48990,HANDS/FISTS,,
48991,HANDS/FISTS,,
48992,HANDS/FISTS,,
48994,HANDS/FISTS,,
48998,VERBAL THREAT (ASSAULT),,
49002,HANDS/FISTS,,
49002,OTHER (SPECIFY),,SCRATCHED P/O
49004,FEET,,
49004,HANDS/FISTS,,
49005,HANDS/FISTS,,
49008,FEET,,
49008,HANDS/FISTS,,
49013,FEET,,
49013,VERBAL THREAT (ASSAULT),,
49014,FEET,,
49014,HANDS/FISTS,,
49014,VERBAL THREAT (ASSAULT),,
49016,FEET,,
49016,VERBAL THREAT (ASSAULT),,
